Pod,Unix Timestamp,Cpu usage
paymentservice-one,1740685628,0.002996423
productcatalogservice-one,1740681008,0.099095903
productcatalogservice-one,1740681068,0.104764829
productcatalogservice-one,1740681128,0.111949817
productcatalogservice-one,1740681188,0.133467529
productcatalogservice-one,1740681248,0.148446681
productcatalogservice-one,1740681308,0.148316887
productcatalogservice-one,1740681368,0.161890349
productcatalogservice-one,1740681428,0.183781445
productcatalogservice-one,1740681488,0.194746585
productcatalogservice-one,1740681548,0.214628253
productcatalogservice-one,1740681608,0.19960471
productcatalogservice-one,1740681668,0.214721098
productcatalogservice-one,1740681728,0.22510661
productcatalogservice-one,1740681788,0.236050309
productcatalogservice-one,1740681848,0.254936411
productcatalogservice-one,1740681908,0.226992384
productcatalogservice-one,1740681968,0.185854694
productcatalogservice-one,1740682028,0.157122275
productcatalogservice-one,1740682088,0.206748654
productcatalogservice-one,1740682148,0.20470528
productcatalogservice-one,1740682208,0.191135943
productcatalogservice-one,1740682268,0.202306842
productcatalogservice-one,1740682328,0.171842736
productcatalogservice-one,1740682388,0.159847267
productcatalogservice-one,1740682448,0.15201063
productcatalogservice-one,1740682508,0.138211985
productcatalogservice-one,1740682568,0.124463104
productcatalogservice-one,1740682628,0.115999034
productcatalogservice-one,1740682688,0.110248248
productcatalogservice-one,1740682748,0.110659842
productcatalogservice-one,1740682808,0.110714636
productcatalogservice-one,1740682868,0.10947774
productcatalogservice-one,1740682928,0.147659296
productcatalogservice-one,1740682988,0.182905544
productcatalogservice-one,1740683048,0.207890981
productcatalogservice-one,1740683108,0.220402897
productcatalogservice-one,1740683168,0.153884044
productcatalogservice-one,1740683228,0.23079094
productcatalogservice-one,1740683288,0.227522825
productcatalogservice-one,1740683348,0.23411407
productcatalogservice-one,1740683408,0.279213988
productcatalogservice-one,1740683468,0.273167921
productcatalogservice-one,1740683528,0.290887006
productcatalogservice-one,1740683588,0.177785187
productcatalogservice-one,1740683648,0.134308383
productcatalogservice-one,1740683708,0.124144049
productcatalogservice-one,1740683768,0.125186585
productcatalogservice-one,1740683828,0.130251025
productcatalogservice-one,1740683888,0.130083744
productcatalogservice-one,1740683948,0.125804278
productcatalogservice-one,1740684008,0.142722763
productcatalogservice-one,1740684068,0.164485746
productcatalogservice-one,1740684128,0.150309534
productcatalogservice-one,1740684188,0.142640655
productcatalogservice-one,1740684248,0.101649569
productcatalogservice-one,1740684308,0.137894032
productcatalogservice-one,1740684368,0.166746401
productcatalogservice-one,1740684428,0.12924428
productcatalogservice-one,1740684488,0.10620067
productcatalogservice-one,1740684548,0.10590872
productcatalogservice-one,1740684608,0.100036215
productcatalogservice-one,1740684668,0.097254755
productcatalogservice-one,1740684728,0.096189407
productcatalogservice-one,1740684788,0.101187878
productcatalogservice-one,1740684848,0.115914856
productcatalogservice-one,1740684908,0.160116149
productcatalogservice-one,1740684968,0.177126592
productcatalogservice-one,1740685028,0.155054711
productcatalogservice-one,1740685088,0.174714375
productcatalogservice-one,1740685148,0.170760165
productcatalogservice-one,1740685208,0.170043361
productcatalogservice-one,1740685268,0.190834424
productcatalogservice-one,1740685328,0.18593033
productcatalogservice-one,1740685388,0.184324475
productcatalogservice-one,1740685448,0.175609581
productcatalogservice-one,1740685508,0.003859692
productcatalogservice-one,1740685568,0.002619618
productcatalogservice-one,1740685628,0.002690854
recommendationservice-one,1740681008,0.055954213
recommendationservice-one,1740681068,0.058061436
recommendationservice-one,1740681128,0.064142722
recommendationservice-one,1740681188,0.07249101
recommendationservice-one,1740681248,0.082761256
recommendationservice-one,1740681308,0.06164935
recommendationservice-one,1740681368,0.092787431
recommendationservice-one,1740681428,0.103121239
recommendationservice-one,1740681488,0.10691137
recommendationservice-one,1740681548,0.116385325
recommendationservice-one,1740681608,0.111046335
recommendationservice-one,1740681668,0.120858948
recommendationservice-one,1740681728,0.122004023
recommendationservice-one,1740681788,0.132086881
recommendationservice-one,1740681848,0.138715164
recommendationservice-one,1740681908,0.128427183
recommendationservice-one,1740681968,0.121531603
recommendationservice-one,1740682028,0.086808691
recommendationservice-one,1740682088,0.096055332
recommendationservice-one,1740682148,0.112912573
recommendationservice-one,1740682208,0.107460146
recommendationservice-one,1740682268,0.111023855
recommendationservice-one,1740682328,0.094420265
recommendationservice-one,1740682388,0.089975629
recommendationservice-one,1740682448,0.081813305
recommendationservice-one,1740682508,0.076753594
recommendationservice-one,1740682568,0.068728651
recommendationservice-one,1740682628,0.062865422
recommendationservice-one,1740682688,0.052257053
recommendationservice-one,1740682748,0.062690763
recommendationservice-one,1740682808,0.061015067
recommendationservice-one,1740682868,0.060306992
recommendationservice-one,1740682928,0.079566121
recommendationservice-one,1740682988,0.099381151
recommendationservice-one,1740683048,0.112331348
recommendationservice-one,1740683108,0.121785485
recommendationservice-one,1740683168,0.13253323
recommendationservice-one,1740683228,0.128843713
recommendationservice-one,1740683288,0.13950521
recommendationservice-one,1740683348,0.123217568
recommendationservice-one,1740683408,0.154720114
recommendationservice-one,1740683468,0.159069722
recommendationservice-one,1740683528,0.162834971
recommendationservice-one,1740683588,0.094907931
recommendationservice-one,1740683648,0.052229262
recommendationservice-one,1740683708,0.070897649
recommendationservice-one,1740683768,0.070353737
recommendationservice-one,1740683828,0.075228588
recommendationservice-one,1740683888,0.060625769
recommendationservice-one,1740683948,0.074171748
recommendationservice-one,1740684008,0.081483005
recommendationservice-one,1740684068,0.092254497
recommendationservice-one,1740684128,0.084544503
recommendationservice-one,1740684188,0.053652203
recommendationservice-one,1740684248,0.07717055
recommendationservice-one,1740684308,0.067952665
recommendationservice-one,1740684368,0.094552756
recommendationservice-one,1740684428,0.074548448
recommendationservice-one,1740684488,0.060491867
recommendationservice-one,1740684548,0.046617552
recommendationservice-one,1740684608,0.058738968
recommendationservice-one,1740684668,0.055097296
recommendationservice-one,1740684728,0.046934345
recommendationservice-one,1740684788,0.057713572
recommendationservice-one,1740684848,0.066263285
recommendationservice-one,1740684908,0.088488642
recommendationservice-one,1740684968,0.096876742
recommendationservice-one,1740685028,0.090087324
recommendationservice-one,1740685088,0.100150549
recommendationservice-one,1740685148,0.094772893
recommendationservice-one,1740685208,0.095431092
recommendationservice-one,1740685268,0.089110127
recommendationservice-one,1740685328,0.101960213
recommendationservice-one,1740685388,0.100762313
recommendationservice-one,1740685448,0.060397325
recommendationservice-one,1740685508,0.00503988
recommendationservice-one,1740685568,0.004420364
recommendationservice-one,1740685628,0.004447084
redis-cart-one,1740681008,0.010689357
redis-cart-one,1740681068,0.01090223
redis-cart-one,1740681128,0.011857183
redis-cart-one,1740681188,0.013013502
redis-cart-one,1740681248,0.009518268
redis-cart-one,1740681308,0.013545467
redis-cart-one,1740681368,0.012679512
redis-cart-one,1740681428,0.015921585
redis-cart-one,1740681488,0.017177385
redis-cart-one,1740681548,0.018250694
redis-cart-one,1740681608,0.016992753
redis-cart-one,1740681668,0.017838954
redis-cart-one,1740681728,0.018383602
redis-cart-one,1740681788,0.01993079
redis-cart-one,1740681848,0.021910933
redis-cart-one,1740681908,0.01832029
redis-cart-one,1740681968,0.018405732
redis-cart-one,1740682028,0.018732476
redis-cart-one,1740682088,0.017895032
redis-cart-one,1740682148,0.016775518
redis-cart-one,1740682208,0.009665563
redis-cart-one,1740682268,0.017841777
redis-cart-one,1740682328,0.015069386
redis-cart-one,1740682388,0.014593608
redis-cart-one,1740682448,0.014254323
redis-cart-one,1740682508,0.013336005
redis-cart-one,1740682568,0.01225088
redis-cart-one,1740682628,0.008121369
redis-cart-one,1740682688,0.009752573
redis-cart-one,1740682748,0.009650005
redis-cart-one,1740682808,0.011287282
redis-cart-one,1740682868,0.010877361
redis-cart-one,1740682928,0.013190775
redis-cart-one,1740682988,0.016340965
redis-cart-one,1740683048,0.017290792
redis-cart-one,1740683108,0.018034846
redis-cart-one,1740683168,0.019052284
redis-cart-one,1740683228,0.014861205
redis-cart-one,1740683288,0.021243979
redis-cart-one,1740683348,0.018025928
redis-cart-one,1740683408,0.022296912
redis-cart-one,1740683468,0.020882686
redis-cart-one,1740683528,0.02196408
redis-cart-one,1740683588,0.013047807
redis-cart-one,1740683648,0.012852467
redis-cart-one,1740683708,0.012292123
redis-cart-one,1740683768,0.012608008
redis-cart-one,1740683828,0.009485269
redis-cart-one,1740683888,0.007911513
redis-cart-one,1740683948,0.012636014
redis-cart-one,1740684008,0.013867756
redis-cart-one,1740684068,0.01426965
redis-cart-one,1740684128,0.013843397
redis-cart-one,1740684188,0.01344716
redis-cart-one,1740684248,0.013176068
redis-cart-one,1740684308,0.012938524
redis-cart-one,1740684368,0.015752166
redis-cart-one,1740684428,0.01265016
redis-cart-one,1740684488,0.011345596
redis-cart-one,1740684548,0.011232897
redis-cart-one,1740684608,0.011148721
redis-cart-one,1740684668,0.010865019
redis-cart-one,1740684728,0.010531674
redis-cart-one,1740684788,0.010991238
redis-cart-one,1740684848,0.012660082
redis-cart-one,1740684908,0.009302254
redis-cart-one,1740684968,0.015987679
redis-cart-one,1740685028,0.008865575
redis-cart-one,1740685088,0.015085719
redis-cart-one,1740685148,0.015188664
redis-cart-one,1740685208,0.015274183
redis-cart-one,1740685268,0.016252573
redis-cart-one,1740685328,0.016075325
redis-cart-one,1740685388,0.012895494
redis-cart-one,1740685448,0.015849605
redis-cart-one,1740685508,0.004439518
redis-cart-one,1740685568,0.003514289
redis-cart-one,1740685628,0.004496002
shippingservice-one,1740681008,0.012642196
shippingservice-one,1740681068,0.013040198
shippingservice-one,1740681128,0.013848928
shippingservice-one,1740681188,0.015939287
shippingservice-one,1740681248,0.016969909
shippingservice-one,1740681308,0.014898823
shippingservice-one,1740681368,0.019870375
shippingservice-one,1740681428,0.021807331
shippingservice-one,1740681488,0.022284675
shippingservice-one,1740681548,0.024321746
shippingservice-one,1740681608,0.022996846
shippingservice-one,1740681668,0.02325002
shippingservice-one,1740681728,0.016594092
shippingservice-one,1740681788,0.026846004
shippingservice-one,1740681848,0.029043328
shippingservice-one,1740681908,0.026053918
shippingservice-one,1740681968,0.025083177
shippingservice-one,1740682028,0.024574158
shippingservice-one,1740682088,0.022879423
shippingservice-one,1740682148,0.023309572
shippingservice-one,1740682208,0.021965505
shippingservice-one,1740682268,0.023245797
shippingservice-one,1740682328,0.01849363
shippingservice-one,1740682388,0.019004673
shippingservice-one,1740682448,0.017607255
shippingservice-one,1740682508,0.016932251
shippingservice-one,1740682568,0.012403727
shippingservice-one,1740682628,0.014005927
shippingservice-one,1740682688,0.013248138
shippingservice-one,1740682748,0.013798715
shippingservice-one,1740682808,0.011781711
shippingservice-one,1740682868,0.012848569
shippingservice-one,1740682928,0.017729398
shippingservice-one,1740682988,0.021104915
shippingservice-one,1740683048,0.021847161
shippingservice-one,1740683108,0.025966281
shippingservice-one,1740683168,0.026752854
shippingservice-one,1740683228,0.021665942
shippingservice-one,1740683288,0.028487876
shippingservice-one,1740683348,0.019493905
shippingservice-one,1740683408,0.03027322
shippingservice-one,1740683468,0.03161504
shippingservice-one,1740683528,0.033929681
shippingservice-one,1740683588,0.019882458
shippingservice-one,1740683648,0.017244952
shippingservice-one,1740683708,0.016743204
shippingservice-one,1740683768,0.015320406
shippingservice-one,1740683828,0.017404592
shippingservice-one,1740683888,0.016001047
shippingservice-one,1740683948,0.016346607
shippingservice-one,1740684008,0.015670482
shippingservice-one,1740684068,0.018962992
shippingservice-one,1740684128,0.01826559
shippingservice-one,1740684188,0.017613187
shippingservice-one,1740684248,0.016434802
shippingservice-one,1740684308,0.017313474
shippingservice-one,1740684368,0.020684406
shippingservice-one,1740684428,0.015838012
shippingservice-one,1740684488,0.013710883
shippingservice-one,1740684548,0.014143917
shippingservice-one,1740684608,0.009392837
shippingservice-one,1740684668,0.010712911
shippingservice-one,1740684728,0.012502445
shippingservice-one,1740684788,0.013496398
shippingservice-one,1740684848,0.015099365
shippingservice-one,1740684908,0.019404477
shippingservice-one,1740684968,0.020606943
shippingservice-one,1740685028,0.018464394
shippingservice-one,1740685088,0.020538768
shippingservice-one,1740685148,0.019609956
shippingservice-one,1740685208,0.019971656
shippingservice-one,1740685268,0.02142129
shippingservice-one,1740685328,0.022321894
shippingservice-one,1740685388,0.021518703
shippingservice-one,1740685448,0.017460669
shippingservice-one,1740685508,0.003242489
shippingservice-one,1740685568,0.003138329
shippingservice-one,1740685628,0.003862288
